to;from;sim;source
На муку, мол, себе родил я тебя, выродка». Дрожит.;Прэ мэнька, хамэ пэскэ бияндём мэ тут.;0.4637656807899475;ploty
«Батюшка! али, говорит, я виноват?»;Дадо, ракирла мангэ, мэ на сом банго!;0.5838651657104492;ploty
— «Виноват, мол, комар пискливый, — потому камень ты на моей дороге.;Банго, хамэ матхин бэнганы, пало одова, со ту сыр бар пашло прэ миро дром.;0.43469926714897156;ploty
Виноват, мол, потому постоять за себя не умеешь.;Банго, хамэ пало одова, со тэ по тэрдёс пал пэстэ на джинэс.;0.7064223885536194;ploty
Мертвечина, мол, ты, стерва тухлая.;Мулыпэ хамэ ту, падина ту кхандуны.;0.7262036204338074;ploty
Кабы, мол, ты здоров был, — хоть бы убить тебя можно было, а то и этого нет.;Коли, хамэ, ту зорало тэ явэс тэ умарав тут могискиравас, а то и адава нашты.;0.6332247853279114;ploty
Жалко тебя, кикимору несчастную».;Танго тут, кикимора бибахталы.;0.6500924825668335;ploty
Воет!;Ровэла!;0.8827611207962036;ploty
Ох, Марья!;— Эх, Марькэ!;0.8324974775314331;ploty
Плохи люди стали!;Савэ мануша ачлэ!;0.7612878680229187;ploty
Другой бы — э-эхма!;Вавир бы — эх даё!;0.8868323564529419;ploty
Выбился бы из петли-то скоро.;Вымарласпэ бы фэлятыр (петля) сыго.;0.6083064079284668;ploty
А мы — в ней!;А мэ дрэ латэ!;0.7456485629081726;ploty
Да, может, так и затянем друг друга.;Тэ адякэ и затырдаса екх екхэс.;0.7004198431968689;ploty
— Это ты о чем? — робко спросила Марья, с испугом глядя на него, сурового, мощного и холодного.;— Адава ту ваш со ракирэса? — дари пучья Марька, трашанэс, дыкхи прэ лэстэ, холямэстэ и зоралэстэ.;0.8301759362220764;ploty
— Так...;— Адякэ...;0.951775074005127;ploty
Умер бы он...;Мэрлас бы ёв...;0.8301149606704712;ploty
Вот что.;Окэ со.;0.9251206517219543;ploty
Кабы умер... ловко бы!;Кобы тэ мэр... шукир бы!;0.889890730381012;ploty
Все бы в колею вскочило.;Саро миштэс проджялас.;0.4324061870574951;ploty
Отдал бы твоим землю, замазал бы им глотку-то, а с тобой — в Сибирь... али на Кубань!;Отдава тырэнгэ пхув, замакхавас бы лэнгэ о кирлэ, а туса — дрэ Сибирь... или прэ Кубань!;0.8879422545433044;ploty
Кто такая?;Кон адасави?;0.8089970350265503;ploty
Жена моя!;Ромны мири!;0.6676931381225586;ploty
Поняла?;Полыян!;0.4751638174057007;ploty
Документ бы такой достали... бумагу.;Лыл адасаво дорэсавас...;0.39337754249572754;ploty
Лавку бы открыл в деревне где.;Банза откэравас бы кай дро гав.;0.6641834378242493;ploty
И жили бы.;И дживавас.;0.8546013832092285;ploty
И грех наш перед господом замолили бы.;И о грэхо амаро ангил дэвлэстэ замангасас.;0.7051178812980652;ploty
Много ли нам надо?;Бут ли амэнгэ трэбинэ?;0.878402054309845;ploty
Помогли бы людям жить, а они бы помогли нам совесть успокоить...;Помогискирасас бы манушэнгэ тэ дживас ёнэ помогискирнас амэнгэ ладжяипэ тэ забистрас...;0.7710026502609253;ploty
Хорошо? а?;Шукар? а?;0.7824029326438904;ploty
Маша?!.;Машэ!?;0.9194166660308838;ploty
— Да-а! — вздохнула она и крепко, зажмурив глаза, задумалась о чем-то.;— Аи! —дыя ґондя ёй и зоралэс закэри якха, задумискирдяпэ ваш варисо-то.;0.7493247389793396;ploty
Они помолчали...;Ёнэ сыс штыл...;0.7669008374214172;ploty
Журчала вода...;Прастандыя паны...;0.6286540031433105;ploty
— Чахлый он...;— Насвало ёв.;0.6801024675369263;ploty
Может, скоро умрет, — глухо сказал Силан Петров.;Могискирла сыго тэ мэр... — кашукэс пхэндя Силано Петрово.;0.683279812335968;ploty
— Дай-ко ты, господи, поскорее бы! — молитвенно произнесла Марья и перекрестилась.;— Дэ дэвлалэ сыгыдыр бы! Мангипнаса проракирдя Марька и чёдя прэ пэстэ трушыл ;0.31360185146331787;ploty
Брызнули лучи весеннего солнца и заиграли на воде золотом и радугой.;Выгыя кхам и лэскирэ вэснытка лучи захачинэ прэ паны сувнакаса и радугаса.;0.22303691506385803;ploty
Дунул ветер, все дрогнуло, ожило и засмеялось.;Запхурдыя э балвал и саро заиздрандыя, отджидыя и засандяпэ.;0.6964412331581116;ploty
Голубое небо между туч тоже улыбалось раскрашенной солнцем воде.;Голубо болыбэ машкир тучи тожэ дыкхья прэ розлолякирдо кхамэса паны...;0.45683974027633667;ploty
А тучи остались уже сзади плотов.;А о тучи дур ачнэпэ палал пало плотэ.;0.6921436786651611;ploty
Там, собравшись в тяжелую, темную массу, они раздумчиво и неподвижно стояли над широкой рекой, точно выбирая путь, которым скорее уйдешь от живого солнца весны, богатого блеском и радостью, и врага им, матерям зимних вьюг, запоздавшим отступить пред весной.;Одой скэдыи дрэ пхари калы масса, ёнэ дынэ дума, тэрдыи ангил буґлы рэка, сыр бы выкэдыи о дром, савэса сыгыдыр тэ джяс джидэ вэснытконэ кхамэстыр, саво сыс барвало блескоса и радаса. Ёв сыс ворого тученгэ, ивантытконэ вьюгэнгирэ даенгэ.;0.5843759179115295;ploty
Впереди плотов сияло чистое, ясное небо, и солнце, еще холодное по-утреннему, но яркое по-весеннему, важно и красиво всходило все выше в голубую пустыню неба из пурпурно-золотых волн реки.;Ангил плотэ сыс жужо болыбэ и о кхам инкэ шылало нэ вэсныткэс, святло дрэван гожэс заджялас уса учидыр дро голубо болыбэ пурпурнонэ — сувнакунэ рэкакирэ волнэндыр.;0.5519206523895264;ploty
Справа от плотов был виден коричневый горный берег в зеленой бахроме леса, слева — бледно-изумрудный ковер лугов блестел брильянтами росы.;Правонэ стронатыр сыс дыкхны э бэрга, прэ сави зэлэнындя о вэш, левонэ пашварэстыр исыс лэнго прэ саво сыр брилианты блестиндя роса.;0.4873884320259094;ploty
В воздухе поплыл сочный запах земли, только что рожденной травы и смолистый аромат хвои.;Пиро фано плывиндя пхувьякиро кхандыпэ и бияндлэ чярьятыр смолисто хвоякиро аромато.;0.5146881937980652;ploty
Силан Петров посмотрел на задние весла.;Силано Петрово подыкхья прэ палатунэ вёслэ.;0.8059417605400085;ploty
Сергей и Митрий точно приросли к ним.;Серга и Митриё сыр прибаринэ кэ ёнэ.;0.8832895755767822;ploty
Но еще трудно было, за далью, видеть выражение их лиц.;Нэ инкэ пало дурипэ лэн нашты сыс дрэван тэ роздыкхэс.;0.5706037878990173;ploty
Он перевел глаза на Марью.;Ёв пирилыджия якха прэ Марькатэ.;0.7803293466567993;ploty
Ей было холодно.;Лакэ сыс шылало.;0.5971866846084595;ploty
Стоя у весла, она сжалась в комок и стала совсем круглой.;Тэрдыи пашыл вёсло ёй, стасадыя дро комбицо и адалэстыр кэрдяпэ инкэ бутыдыр крэнглонаса.;0.36650750041007996;ploty
Вся облитая солнцем, она смотрела вперед задумчивыми глазами, и на ее губах играла та загадочная и чарующая улыбка, которая и некрасивую женщину делает обаятельной и желанной.;Сари обчиды кхамэса, ёй дыкхья думаса ангил, лакирэ ушта ростходэпэ гожэс и камлэс.;0.31942927837371826;ploty
— Поглядывай в оба, ребятушки-и!;Адая мина и нагожона джювля кэрла манушваряса и выкхарла кэ ёй камлыпэ.;0.006519435904920101;ploty
О-о!.. — во всю мочь громыхнул Силан Петров, чувствуя мощный прилив бодрости в своей широкой груди.;— Дыкхэн дрэ сарэ дуй, чявалэ-э! дрэ сари зор задыя годла Силано Петрово, шуны дрэ пэскири колын зор и джидыпэ.;0.5697922110557556;ploty
И от его крика все кругом как бы колыхнулось.;И адалэ годлыпнастыр саро пашыл сыр бы закунякирдяпэ.;0.7156139016151428;ploty
Долго по горному берегу звучало эхо.;Длэнгэс пиро брэго роздыяпэ лэскиро эхо.;0.6126875281333923;ploty
